relayId,relatedRelayId,nodeId,localId,relatedLocalId,dimColors
60096,60095,1117,2316,2572,:0-960
60097,60098,1117,2572,2316,:0-960
60098,60097,1117,2316,2572,:0-960
60158,60159,1118,2572,2316,:0-960
60159,60158,1118,2316,2572,:0-960
60160,60161,1118,2572,2316,:0-960
60161,60160,1118,2316,2572,:0-960
60162,60163,1118,2572,2316,:0-960
60163,60162,1118,2316,2572,:0-960
60164,60165,1118,2572,2316,:0-960
60165,60164,1118,2316,2572,:0-960
60166,60167,1118,2572,2316,:0-960
60167,60166,1118,2316,2572,:0-960
60168,60169,1118,2572,2316,:0-960
60169,60168,1118,2316,2572,:0-960
60170,60171,1118,2572,2316,:0-960
60171,60170,1118,2316,2572,:0-960
60172,60173,1118,2572,2316,:0-960
60173,60172,1118,2316,2572,:0-960
60174,60175,1118,2572,2316,:0-960
60175,60174,1118,2316,2572,:0-960
60176,60177,1118,2572,2316,:0-960
60177,60176,1118,2316,2572,:0-960
60178,60179,1118,2572,2316,:0-960
60179,60178,1118,2316,2572,:0-960
60180,60181,1118,2572,2316,:0-960
60181,60180,1118,2316,2572,:0-960
60182,60183,1118,2572,2316,:0-960
60183,60182,1118,2316,2572,:0-960
60184,60185,1118,2572,2316,:0-960
60185,60184,1118,2316,2572,:0-960
60186,60187,1118,2572,2316,:0-960
60187,60186,1118,2316,2572,:0-960
60188,60189,1118,2572,2316,:0-960
60189,60188,1118,2316,2572,:0-960
60190,60191,1118,2572,2316,:0-960
60191,60190,1118,2316,2572,:0-960
60192,60193,1118,2572,2316,:0-960
60193,60192,1118,2316,2572,:0-960
60194,60195,1118,2572,2316,:0-960
60195,60194,1118,2316,2572,:0-960
60196,60197,1118,2572,2316,:0-960
60197,60196,1118,2316,2572,:0-960
60198,60199,1118,2572,2316,:0-960
60199,60198,1118,2316,2572,:0-960
60200,60201,1118,2572,2316,:0-960
60201,60200,1118,2316,2572,:0-960
60202,60203,1118,2572,2316,:0-960
60203,60202,1118,2316,2572,:0-960
60204,60205,1118,2572,2316,:0-960
60205,60204,1118,2316,2572,:0-960
60601,60602,1127,2572,2316,:0-960
60602,60601,1127,2316,2572,:0-960
60603,60604,1127,2572,2316,:0-960
60604,60603,1127,2316,2572,:0-960
60605,60606,1127,2572,2316,:0-960
60606,60605,1127,2316,2572,:0-960
60607,60608,1127,2572,2316,:0-960
60608,60607,1127,2316,2572,:0-960
60609,60610,1127,2572,2316,:0-960
60610,60609,1127,2316,2572,:0-960
60611,60612,1127,2572,2316,:0-960
60612,60611,1127,2316,2572,:0-960
60613,60614,1127,2572,2316,:0-960
60614,60613,1127,2316,2572,:0-960
60615,60616,1127,2572,2316,:0-960
60616,60615,1127,2316,2572,:0-960
60617,60618,1127,2572,2316,:0-960
60618,60617,1127,2316,2572,:0-960
60619,60620,1127,2572,2316,:0-960
60620,60619,1127,2316,2572,:0-960
60621,60622,1127,2572,2316,:0-960
60622,60621,1127,2316,2572,:0-960
60623,60624,1127,2572,2316,:0-960
60624,60623,1127,2316,2572,:0-960
60625,60626,1127,2572,2316,:0-960
60626,60625,1127,2316,2572,:0-960
60627,60628,1127,2572,2316,:0-960
60628,60627,1127,2316,2572,:0-960
60629,60630,1127,2572,2316,:0-960
60630,60629,1127,2316,2572,:0-960
60631,60632,1127,2572,2316,:0-960
60632,60631,1127,2316,2572,:0-960
60633,60634,1127,2572,2316,:0-960
60634,60633,1127,2316,2572,:0-960
60635,60636,1127,2572,2316,:0-960
60636,60635,1127,2316,2572,:0-960
60637,60638,1127,2572,2316,:0-960
60638,60637,1127,2316,2572,:0-960
60639,60640,1127,2572,2316,:0-960
60640,60639,1127,2316,2572,:0-960
60641,60642,1127,2572,2316,:0-960
60642,60641,1127,2316,2572,:0-960
60643,60644,1127,2572,2316,:0-960
60644,60643,1127,2316,2572,:0-960
60645,60646,1127,2572,2316,:0-960
60646,60645,1127,2316,2572,:0-960
60647,60648,1127,2572,2316,:0-960
60648,60647,1127,2316,2572,:0-960
60708,60709,1128,2572,2316,:0-960
60709,60708,1128,2316,2572,:0-960
60710,60711,1128,2572,2316,:0-960
60711,60710,1128,2316,2572,:0-960
60712,60713,1128,2572,2316,:0-960
60713,60712,1128,2316,2572,:0-960
60714,60715,1128,2572,2316,:0-960
60715,60714,1128,2316,2572,:0-960
60716,60717,1128,2572,2316,:0-960
60717,60716,1128,2316,2572,:0-960
60718,60719,1128,2572,2316,:0-960
60719,60718,1128,2316,2572,:0-960
60720,60721,1128,2572,2316,:0-960
60721,60720,1128,2316,2572,:0-960
60722,60723,1128,2572,2316,:0-960
60723,60722,1128,2316,2572,:0-960
60724,60725,1128,2572,2316,:0-960
60725,60724,1128,2316,2572,:0-960
60726,60727,1128,2572,2316,:0-960
60727,60726,1128,2316,2572,:0-960
60728,60729,1128,2572,2316,:0-960
60729,60728,1128,2316,2572,:0-960
60730,60731,1128,2572,2316,:0-960
60731,60730,1128,2316,2572,:0-960
60732,60733,1128,2572,2316,:0-960
60733,60732,1128,2316,2572,:0-960
60734,60735,1128,2572,2316,:0-960
60735,60734,1128,2316,2572,:0-960
60736,60737,1128,2572,2316,:0-960
60737,60736,1128,2316,2572,:0-960
60738,60739,1128,2572,2316,:0-960
60739,60738,1128,2316,2572,:0-960
60740,60741,1128,2572,2316,:0-960
60741,60740,1128,2316,2572,:0-960
60742,60743,1128,2572,2316,:0-960
60743,60742,1128,2316,2572,:0-960
60744,60745,1128,2572,2316,:0-960
60745,60744,1128,2316,2572,:0-960
60746,60747,1128,2572,2316,:0-960
60747,60746,1128,2316,2572,:0-960
60748,60749,1128,2572,2316,:0-960
60749,60748,1128,2316,2572,:0-960
60750,60751,1128,2572,2316,:0-960
60751,60750,1128,2316,2572,:0-960
60752,60753,1128,2572,2316,:0-960
60753,60752,1128,2316,2572,:0-960
60754,60755,1128,2572,2316,:0-960
60755,60754,1128,2316,2572,:0-960
61152,61153,1137,2572,2316,:0-960
61153,61152,1137,2316,2572,:0-960
61154,61155,1137,2572,2316,:0-960
61155,61154,1137,2316,2572,:0-960
61156,61157,1137,2572,2316,:0-960
61157,61156,1137,2316,2572,:0-960
61158,61159,1137,2572,2316,:0-960
61159,61158,1137,2316,2572,:0-960
61160,61161,1137,2572,2316,:0-960
61161,61160,1137,2316,2572,:0-960
61162,61163,1137,2572,2316,:0-960
61163,61162,1137,2316,2572,:0-960
61164,61165,1137,2572,2316,:0-960
61165,61164,1137,2316,2572,:0-960
61166,61167,1137,2572,2316,:0-960
61167,61166,1137,2316,2572,:0-960
61168,61169,1137,2572,2316,:0-960
61169,61168,1137,2316,2572,:0-960
61170,61171,1137,2572,2316,:0-960
61171,61170,1137,2316,2572,:0-960
61172,61173,1137,2572,2316,:0-960
61173,61172,1137,2316,2572,:0-960
61174,61175,1137,2572,2316,:0-960
61175,61174,1137,2316,2572,:0-960
61176,61177,1137,2572,2316,:0-960
61177,61176,1137,2316,2572,:0-960
61178,61179,1137,2572,2316,:0-960
61179,61178,1137,2316,2572,:0-960
61180,61181,1137,2572,2316,:0-960
61181,61180,1137,2316,2572,:0-960
61182,61183,1137,2572,2316,:0-960
61183,61182,1137,2316,2572,:0-960
61184,61185,1137,2572,2316,:0-960
61185,61184,1137,2316,2572,:0-960
61186,61187,1137,2572,2316,:0-960
61187,61186,1137,2316,2572,:0-960
61188,61189,1137,2572,2316,:0-960
61189,61188,1137,2316,2572,:0-960
61190,61191,1137,2572,2316,:0-960
61191,61190,1137,2316,2572,:0-960
61192,61193,1137,2572,2316,:0-960
61193,61192,1137,2316,2572,:0-960
61194,61195,1137,2572,2316,:0-960
61195,61194,1137,2316,2572,:0-960
61196,61197,1137,2572,2316,:0-960
61197,61196,1137,2316,2572,:0-960
61198,61199,1137,2572,2316,:0-960
61199,61198,1137,2316,2572,:0-960
61259,61260,1138,2572,2316,:0-960
61260,61259,1138,2316,2572,:0-960
61261,61262,1138,2572,2316,:0-960
61262,61261,1138,2316,2572,:0-960
61263,61264,1138,2572,2316,:0-960
61264,61263,1138,2316,2572,:0-960
61265,61266,1138,2572,2316,:0-960
61266,61265,1138,2316,2572,:0-960
61267,61268,1138,2572,2316,:0-960
61268,61267,1138,2316,2572,:0-960
61269,61270,1138,2572,2316,:0-960
61270,61269,1138,2316,2572,:0-960
61271,61272,1138,2572,2316,:0-960
61272,61271,1138,2316,2572,:0-960
61273,61274,1138,2572,2316,:0-960
61274,61273,1138,2316,2572,:0-960
61275,61276,1138,2572,2316,:0-960
61276,61275,1138,2316,2572,:0-960
61277,61278,1138,2572,2316,:0-960
61278,61277,1138,2316,2572,:0-960
61279,61280,1138,2572,2316,:0-960
61280,61279,1138,2316,2572,:0-960
61281,61282,1138,2572,2316,:0-960
61282,61281,1138,2316,2572,:0-960
61283,61284,1138,2572,2316,:0-960
61284,61283,1138,2316,2572,:0-960
61285,61286,1138,2572,2316,:0-960
61286,61285,1138,2316,2572,:0-960
61287,61288,1138,2572,2316,:0-960
61288,61287,1138,2316,2572,:0-960
61289,61290,1138,2572,2316,:0-960
61290,61289,1138,2316,2572,:0-960
61291,61292,1138,2572,2316,:0-960
61292,61291,1138,2316,2572,:0-960
61293,61294,1138,2572,2316,:0-960
61294,61293,1138,2316,2572,:0-960
61295,61296,1138,2572,2316,:0-960
61296,61295,1138,2316,2572,:0-960
61297,61298,1138,2572,2316,:0-960
61298,61297,1138,2316,2572,:0-960
61299,61300,1138,2572,2316,:0-960
61300,61299,1138,2316,2572,:0-960
61301,61302,1138,2572,2316,:0-960
61302,61301,1138,2316,2572,:0-960
61303,61304,1138,2572,2316,:0-960
61304,61303,1138,2316,2572,:0-960
61305,61306,1138,2572,2316,:0-960
61306,61305,1138,2316,2572,:0-960
61702,61703,1147,2572,2316,:0-960
61703,61702,1147,2316,2572,:0-960
61704,61705,1147,2572,2316,:0-960
61705,61704,1147,2316,2572,:0-960
61706,61707,1147,2572,2316,:0-960
61707,61706,1147,2316,2572,:0-960
61708,61709,1147,2572,2316,:0-960
61709,61708,1147,2316,2572,:0-960
61710,61711,1147,2572,2316,:0-960
61711,61710,1147,2316,2572,:0-960
61712,61713,1147,2572,2316,:0-960
61713,61712,1147,2316,2572,:0-960
61714,61715,1147,2572,2316,:0-960
61715,61714,1147,2316,2572,:0-960
61716,61717,1147,2572,2316,:0-960
61717,61716,1147,2316,2572,:0-960
61718,61719,1147,2572,2316,:0-960
61719,61718,1147,2316,2572,:0-960
61720,61721,1147,2572,2316,:0-960
61721,61720,1147,2316,2572,:0-960
61722,61723,1147,2572,2316,:0-960
61723,61722,1147,2316,2572,:0-960
61724,61725,1147,2572,2316,:0-960
61725,61724,1147,2316,2572,:0-960
61726,61727,1147,2572,2316,:0-960
61727,61726,1147,2316,2572,:0-960
61728,61729,1147,2572,2316,:0-960
61729,61728,1147,2316,2572,:0-960
61730,61731,1147,2572,2316,:0-960
61731,61730,1147,2316,2572,:0-960
61732,61733,1147,2572,2316,:0-960
61733,61732,1147,2316,2572,:0-960
61734,61735,1147,2572,2316,:0-960
61735,61734,1147,2316,2572,:0-960
61736,61737,1147,2572,2316,:0-960
61737,61736,1147,2316,2572,:0-960
61738,61739,1147,2572,2316,:0-960
61739,61738,1147,2316,2572,:0-960
61740,61741,1147,2572,2316,:0-960
61741,61740,1147,2316,2572,:0-960
61742,61743,1147,2572,2316,:0-960
61743,61742,1147,2316,2572,:0-960
61744,61745,1147,2572,2316,:0-960
61745,61744,1147,2316,2572,:0-960
61746,61747,1147,2572,2316,:0-960
61747,61746,1147,2316,2572,:0-960
61748,61749,1147,2572,2316,:0-960
61749,61748,1147,2316,2572,:0-960
61809,61810,1148,2572,2316,:0-960
61810,61809,1148,2316,2572,:0-960
61811,61812,1148,2572,2316,:0-960
61812,61811,1148,2316,2572,:0-960
61813,61814,1148,2572,2316,:0-960
61814,61813,1148,2316,2572,:0-960
61815,61816,1148,2572,2316,:0-960
61816,61815,1148,2316,2572,:0-960
61817,61818,1148,2572,2316,:0-960
61818,61817,1148,2316,2572,:0-960
61819,61820,1148,2572,2316,:0-960
61820,61819,1148,2316,2572,:0-960
61821,61822,1148,2572,2316,:0-960
61822,61821,1148,2316,2572,:0-960
61823,61824,1148,2572,2316,:0-960
61824,61823,1148,2316,2572,:0-960
61825,61826,1148,2572,2316,:0-960
61826,61825,1148,2316,2572,:0-960
61827,61828,1148,2572,2316,:0-960
61828,61827,1148,2316,2572,:0-960
61829,61830,1148,2572,2316,:0-960
61830,61829,1148,2316,2572,:0-960
61831,61832,1148,2572,2316,:0-960
61832,61831,1148,2316,2572,:0-960
61833,61834,1148,2572,2316,:0-960
61834,61833,1148,2316,2572,:0-960
61835,61836,1148,2572,2316,:0-960
61836,61835,1148,2316,2572,:0-960
61837,61838,1148,2572,2316,:0-960
61838,61837,1148,2316,2572,:0-960
61839,61840,1148,2572,2316,:0-960
61840,61839,1148,2316,2572,:0-960
61841,61842,1148,2572,2316,:0-960
61842,61841,1148,2316,2572,:0-960
61843,61844,1148,2572,2316,:0-960
61844,61843,1148,2316,2572,:0-960
61845,61846,1148,2572,2316,:0-960
61846,61845,1148,2316,2572,:0-960
61847,61848,1148,2572,2316,:0-960
61848,61847,1148,2316,2572,:0-960
61849,61850,1148,2572,2316,:0-960
61850,61849,1148,2316,2572,:0-960
61851,61852,1148,2572,2316,:0-960
61852,61851,1148,2316,2572,:0-960
61853,61854,1148,2572,2316,:0-960
61854,61853,1148,2316,2572,:0-960
61855,61856,1148,2572,2316,:0-960
61856,61855,1148,2316,2572,:0-960
62252,62253,1157,2572,2316,:0-960
62253,62252,1157,2316,2572,:0-960
62254,62255,1157,2572,2316,:0-960
62255,62254,1157,2316,2572,:0-960
62256,62257,1157,2572,2316,:0-960
62257,62256,1157,2316,2572,:0-960
62258,62259,1157,2572,2316,:0-960
62259,62258,1157,2316,2572,:0-960
62260,62261,1157,2572,2316,:0-960
62261,62260,1157,2316,2572,:0-960
62262,62263,1157,2572,2316,:0-960
62263,62262,1157,2316,2572,:0-960
62264,62265,1157,2572,2316,:0-960
62265,62264,1157,2316,2572,:0-960
62266,62267,1157,2572,2316,:0-960
62267,62266,1157,2316,2572,:0-960
62268,62269,1157,2572,2316,:0-960
62269,62268,1157,2316,2572,:0-960
62270,62271,1157,2572,2316,:0-960
62271,62270,1157,2316,2572,:0-960
62272,62273,1157,2572,2316,:0-960
62273,62272,1157,2316,2572,:0-960
62274,62275,1157,2572,2316,:0-960
62275,62274,1157,2316,2572,:0-960
62276,62277,1157,2572,2316,:0-960
62277,62276,1157,2316,2572,:0-960
62278,62279,1157,2572,2316,:0-960
62279,62278,1157,2316,2572,:0-960
62280,62281,1157,2572,2316,:0-960
62281,62280,1157,2316,2572,:0-960
62282,62283,1157,2572,2316,:0-960
62283,62282,1157,2316,2572,:0-960
62284,62285,1157,2572,2316,:0-960
62285,62284,1157,2316,2572,:0-960
62286,62287,1157,2572,2316,:0-960
62287,62286,1157,2316,2572,:0-960
62288,62289,1157,2572,2316,:0-960
62289,62288,1157,2316,2572,:0-960
62290,62291,1157,2572,2316,:0-960
62291,62290,1157,2316,2572,:0-960
62292,62293,1157,2572,2316,:0-960
62293,62292,1157,2316,2572,:0-960
62294,62295,1157,2572,2316,:0-960
62295,62294,1157,2316,2572,:0-960
62296,62297,1157,2572,2316,:0-960
62297,62296,1157,2316,2572,:0-960
62298,62299,1157,2572,2316,:0-960
62299,62298,1157,2316,2572,:0-960
62359,62360,1158,2572,2316,:0-960
62360,62359,1158,2316,2572,:0-960
62361,62362,1158,2572,2316,:0-960
62362,62361,1158,2316,2572,:0-960
62363,62364,1158,2572,2316,:0-960
62364,62363,1158,2316,2572,:0-960
62365,62366,1158,2572,2316,:0-960
62366,62365,1158,2316,2572,:0-960
62367,62368,1158,2572,2316,:0-960
62368,62367,1158,2316,2572,:0-960
62369,62370,1158,2572,2316,:0-960
62370,62369,1158,2316,2572,:0-960
62371,62372,1158,2572,2316,:0-960
62372,62371,1158,2316,2572,:0-960
62373,62374,1158,2572,2316,:0-960
62374,62373,1158,2316,2572,:0-960
62375,62376,1158,2572,2316,:0-960
62376,62375,1158,2316,2572,:0-960
62377,62378,1158,2572,2316,:0-960
62378,62377,1158,2316,2572,:0-960
62379,62380,1158,2572,2316,:0-960
62380,62379,1158,2316,2572,:0-960
62381,62382,1158,2572,2316,:0-960
62382,62381,1158,2316,2572,:0-960
62383,62384,1158,2572,2316,:0-960
62384,62383,1158,2316,2572,:0-960
62385,62386,1158,2572,2316,:0-960
62386,62385,1158,2316,2572,:0-960
62387,62388,1158,2572,2316,:0-960
62388,62387,1158,2316,2572,:0-960
62389,62390,1158,2572,2316,:0-960
62390,62389,1158,2316,2572,:0-960
62391,62392,1158,2572,2316,:0-960
62392,62391,1158,2316,2572,:0-960
62393,62394,1158,2572,2316,:0-960
62394,62393,1158,2316,2572,:0-960
62395,62396,1158,2572,2316,:0-960
62396,62395,1158,2316,2572,:0-960
62397,62398,1158,2572,2316,:0-960
62398,62397,1158,2316,2572,:0-960
62399,62400,1158,2572,2316,:0-960
62400,62399,1158,2316,2572,:0-960
62401,62402,1158,2572,2316,:0-960
62402,62401,1158,2316,2572,:0-960
62403,62404,1158,2572,2316,:0-960
62404,62403,1158,2316,2572,:0-960
62405,62406,1158,2572,2316,:0-960
62406,62405,1158,2316,2572,:0-960
62802,62803,1167,2572,2316,:0-960
62803,62802,1167,2316,2572,:0-960
62804,62805,1167,2572,2316,:0-960
62805,62804,1167,2316,2572,:0-960
62806,62807,1167,2572,2316,:0-960
62807,62806,1167,2316,2572,:0-960
62808,62809,1167,2572,2316,:0-960
62809,62808,1167,2316,2572,:0-960
62810,62811,1167,2572,2316,:0-960
62811,62810,1167,2316,2572,:0-960
62812,62813,1167,2572,2316,:0-960
62813,62812,1167,2316,2572,:0-960
62814,62815,1167,2572,2316,:0-960
62815,62814,1167,2316,2572,:0-960
62816,62817,1167,2572,2316,:0-960
62817,62816,1167,2316,2572,:0-960
62818,62819,1167,2572,2316,:0-960
62819,62818,1167,2316,2572,:0-960
62820,62821,1167,2572,2316,:0-960
62821,62820,1167,2316,2572,:0-960
62822,62823,1167,2572,2316,:0-960
62823,62822,1167,2316,2572,:0-960
62824,62825,1167,2572,2316,:0-960
62825,62824,1167,2316,2572,:0-960
62826,62827,1167,2572,2316,:0-960
62827,62826,1167,2316,2572,:0-960
62828,62829,1167,2572,2316,:0-960
62829,62828,1167,2316,2572,:0-960
62830,62831,1167,2572,2316,:0-960
62831,62830,1167,2316,2572,:0-960
62832,62833,1167,2572,2316,:0-960
62833,62832,1167,2316,2572,:0-960
62834,62835,1167,2572,2316,:0-960
62835,62834,1167,2316,2572,:0-960
62836,62837,1167,2572,2316,:0-960
62837,62836,1167,2316,2572,:0-960
62838,62839,1167,2572,2316,:0-960
62839,62838,1167,2316,2572,:0-960
62840,62841,1167,2572,2316,:0-960
62841,62840,1167,2316,2572,:0-960
62842,62843,1167,2572,2316,:0-960
62843,62842,1167,2316,2572,:0-960
62844,62845,1167,2572,2316,:0-960
62845,62844,1167,2316,2572,:0-960
62846,62847,1167,2572,2316,:0-960
62847,62846,1167,2316,2572,:0-960
62848,62849,1167,2572,2316,:0-960
62849,62848,1167,2316,2572,:0-960
62909,62910,1168,2572,2316,:0-960
62910,62909,1168,2316,2572,:0-960
62911,62912,1168,2572,2316,:0-960
62912,62911,1168,2316,2572,:0-960
62913,62914,1168,2572,2316,:0-960
62914,62913,1168,2316,2572,:0-960
62915,62916,1168,2572,2316,:0-960
62916,62915,1168,2316,2572,:0-960
62917,62918,1168,2572,2316,:0-960
62918,62917,1168,2316,2572,:0-960
62919,62920,1168,2572,2316,:0-960
62920,62919,1168,2316,2572,:0-960
62921,62922,1168,2572,2316,:0-960
62922,62921,1168,2316,2572,:0-960
62923,62924,1168,2572,2316,:0-960
62924,62923,1168,2316,2572,:0-960
62925,62926,1168,2572,2316,:0-960
62926,62925,1168,2316,2572,:0-960
62927,62928,1168,2572,2316,:0-960
62928,62927,1168,2316,2572,:0-960
62929,62930,1168,2572,2316,:0-960
62930,62929,1168,2316,2572,:0-960
62931,62932,1168,2572,2316,:0-960
62932,62931,1168,2316,2572,:0-960
62933,62934,1168,2572,2316,:0-960
62934,62933,1168,2316,2572,:0-960
62935,62936,1168,2572,2316,:0-960
62936,62935,1168,2316,2572,:0-960
62937,62938,1168,2572,2316,:0-960
62938,62937,1168,2316,2572,:0-960
62939,62940,1168,2572,2316,:0-960
62940,62939,1168,2316,2572,:0-960
62941,62942,1168,2572,2316,:0-960
62942,62941,1168,2316,2572,:0-960
62943,62944,1168,2572,2316,:0-960
62944,62943,1168,2316,2572,:0-960
62945,62946,1168,2572,2316,:0-960
62946,62945,1168,2316,2572,:0-960
62947,62948,1168,2572,2316,:0-960
62948,62947,1168,2316,2572,:0-960
62949,62950,1168,2572,2316,:0-960
62950,62949,1168,2316,2572,:0-960
62951,62952,1168,2572,2316,:0-960
62952,62951,1168,2316,2572,:0-960
62953,62954,1168,2572,2316,:0-960
62954,62953,1168,2316,2572,:0-960
62955,62956,1168,2572,2316,:0-960
62956,62955,1168,2316,2572,:0-960
63352,63353,1177,2572,2316,:0-960
63353,63352,1177,2316,2572,:0-960
63354,63355,1177,2572,2316,:0-960
63355,63354,1177,2316,2572,:0-960
63356,63357,1177,2572,2316,:0-960
63357,63356,1177,2316,2572,:0-960
63358,63359,1177,2572,2316,:0-960
63359,63358,1177,2316,2572,:0-960
63360,63361,1177,2572,2316,:0-960
63361,63360,1177,2316,2572,:0-960
63362,63363,1177,2572,2316,:0-960
63363,63362,1177,2316,2572,:0-960
63364,63365,1177,2572,2316,:0-960
63365,63364,1177,2316,2572,:0-960
63366,63367,1177,2572,2316,:0-960
63367,63366,1177,2316,2572,:0-960
63368,63369,1177,2572,2316,:0-960
63369,63368,1177,2316,2572,:0-960
63370,63371,1177,2572,2316,:0-960
63371,63370,1177,2316,2572,:0-960
63372,63373,1177,2572,2316,:0-960
63373,63372,1177,2316,2572,:0-960
63374,63375,1177,2572,2316,:0-960
63375,63374,1177,2316,2572,:0-960
63376,63377,1177,2572,2316,:0-960
63377,63376,1177,2316,2572,:0-960
63378,63379,1177,2572,2316,:0-960
63379,63378,1177,2316,2572,:0-960
63380,63381,1177,2572,2316,:0-960
63381,63380,1177,2316,2572,:0-960
63382,63383,1177,2572,2316,:0-960
63383,63382,1177,2316,2572,:0-960
63384,63385,1177,2572,2316,:0-960
63385,63384,1177,2316,2572,:0-960
63386,63387,1177,2572,2316,:0-960
63387,63386,1177,2316,2572,:0-960
63388,63389,1177,2572,2316,:0-960
63389,63388,1177,2316,2572,:0-960
63390,63391,1177,2572,2316,:0-960
63391,63390,1177,2316,2572,:0-960
63392,63393,1177,2572,2316,:0-960
63393,63392,1177,2316,2572,:0-960
63394,63395,1177,2572,2316,:0-960
63395,63394,1177,2316,2572,:0-960
63396,63397,1177,2572,2316,:0-960
63397,63396,1177,2316,2572,:0-960
63398,63399,1177,2572,2316,:0-960
63399,63398,1177,2316,2572,:0-960
63459,63460,1178,2572,2316,:0-960
63460,63459,1178,2316,2572,:0-960
63461,63462,1178,2572,2316,:0-960
63462,63461,1178,2316,2572,:0-960
63463,63464,1178,2572,2316,:0-960
63464,63463,1178,2316,2572,:0-960
63465,63466,1178,2572,2316,:0-960
63466,63465,1178,2316,2572,:0-960
63467,63468,1178,2572,2316,:0-960
63468,63467,1178,2316,2572,:0-960
63469,63470,1178,2572,2316,:0-960
63470,63469,1178,2316,2572,:0-960
63471,63472,1178,2572,2316,:0-960
63472,63471,1178,2316,2572,:0-960
63473,63474,1178,2572,2316,:0-960
63474,63473,1178,2316,2572,:0-960
63475,63476,1178,2572,2316,:0-960
63476,63475,1178,2316,2572,:0-960
63477,63478,1178,2572,2316,:0-960
63478,63477,1178,2316,2572,:0-960
63479,63480,1178,2572,2316,:0-960
63480,63479,1178,2316,2572,:0-960
63481,63482,1178,2572,2316,:0-960
63482,63481,1178,2316,2572,:0-960
63483,63484,1178,2572,2316,:0-960
63484,63483,1178,2316,2572,:0-960
63485,63486,1178,2572,2316,:0-960
63486,63485,1178,2316,2572,:0-960
63487,63488,1178,2572,2316,:0-960
63488,63487,1178,2316,2572,:0-960
63489,63490,1178,2572,2316,:0-960
63490,63489,1178,2316,2572,:0-960
63491,63492,1178,2572,2316,:0-960
63492,63491,1178,2316,2572,:0-960
63493,63494,1178,2572,2316,:0-960
63494,63493,1178,2316,2572,:0-960
63495,63496,1178,2572,2316,:0-960
63496,63495,1178,2316,2572,:0-960
63497,63498,1178,2572,2316,:0-960
63498,63497,1178,2316,2572,:0-960
63499,63500,1178,2572,2316,:0-960
63500,63499,1178,2316,2572,:0-960
63501,63502,1178,2572,2316,:0-960
63502,63501,1178,2316,2572,:0-960
63503,63504,1178,2572,2316,:0-960
63504,63503,1178,2316,2572,:0-960
63505,63506,1178,2572,2316,:0-960
63506,63505,1178,2316,2572,:0-960
63902,63903,1187,2572,2316,:0-960
63903,63902,1187,2316,2572,:0-960
63904,63905,1187,2572,2316,:0-960
63905,63904,1187,2316,2572,:0-960
63906,63907,1187,2572,2316,:0-960
63907,63906,1187,2316,2572,:0-960
63908,63909,1187,2572,2316,:0-960
63909,63908,1187,2316,2572,:0-960
63910,63911,1187,2572,2316,:0-960
63911,63910,1187,2316,2572,:0-960
63912,63913,1187,2572,2316,:0-960
63913,63912,1187,2316,2572,:0-960
63914,63915,1187,2572,2316,:0-960
63915,63914,1187,2316,2572,:0-960
63916,63917,1187,2572,2316,:0-960
63917,63916,1187,2316,2572,:0-960
63918,63919,1187,2572,2316,:0-960
63919,63918,1187,2316,2572,:0-960
63920,63921,1187,2572,2316,:0-960
63921,63920,1187,2316,2572,:0-960
63922,63923,1187,2572,2316,:0-960
63923,63922,1187,2316,2572,:0-960
63924,63925,1187,2572,2316,:0-960
63925,63924,1187,2316,2572,:0-960
63926,63927,1187,2572,2316,:0-960
63927,63926,1187,2316,2572,:0-960
63928,63929,1187,2572,2316,:0-960
63929,63928,1187,2316,2572,:0-960
63930,63931,1187,2572,2316,:0-960
63931,63930,1187,2316,2572,:0-960
63932,63933,1187,2572,2316,:0-960
63933,63932,1187,2316,2572,:0-960
63934,63935,1187,2572,2316,:0-960
63935,63934,1187,2316,2572,:0-960
63936,63937,1187,2572,2316,:0-960
63937,63936,1187,2316,2572,:0-960
63938,63939,1187,2572,2316,:0-960
63939,63938,1187,2316,2572,:0-960
63940,63941,1187,2572,2316,:0-960
63941,63940,1187,2316,2572,:0-960
63942,63943,1187,2572,2316,:0-960
63943,63942,1187,2316,2572,:0-960
63944,63945,1187,2572,2316,:0-960
63945,63944,1187,2316,2572,:0-960
63946,63947,1187,2572,2316,:0-960
63947,63946,1187,2316,2572,:0-960
63948,63949,1187,2572,2316,:0-960
63949,63948,1187,2316,2572,:0-960
64009,64010,1188,2572,2316,:0-960
64010,64009,1188,2316,2572,:0-960
64011,64012,1188,2572,2316,:0-960
64012,64011,1188,2316,2572,:0-960
64013,64014,1188,2572,2316,:0-960
64014,64013,1188,2316,2572,:0-960
64015,64016,1188,2572,2316,:0-960
64016,64015,1188,2316,2572,:0-960
64017,64018,1188,2572,2316,:0-960
64018,64017,1188,2316,2572,:0-960
64019,64020,1188,2572,2316,:0-960
64020,64019,1188,2316,2572,:0-960
64021,64022,1188,2572,2316,:0-960
64022,64021,1188,2316,2572,:0-960
64023,64024,1188,2572,2316,:0-960
64024,64023,1188,2316,2572,:0-960
64025,64026,1188,2572,2316,:0-960
64026,64025,1188,2316,2572,:0-960
64027,64028,1188,2572,2316,:0-960
64028,64027,1188,2316,2572,:0-960
64029,64030,1188,2572,2316,:0-960
64030,64029,1188,2316,2572,:0-960
64031,64032,1188,2572,2316,:0-960
